Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,3190.74,наличный,Могилев,Белинвестбанк-AACZ-799,31-03-2000,05:44:54,недостаточно средств,да,163.58
физ. лицо,списание средств,4372.13,безналичный,Могилев,Приорбанк-ITFS-107,03-07-2010,16:33:31,недостаточно средств,нет,0.0
физ. лицо,списание средств,1858.38,безналичный,Витебск,Беларусбанк-SYQF-659,27-04-2020,12:27:44,недостаточно средств,да,73.11
физ. лицо,списание средств,743.3,наличный,Минск,МаксБанк-QODW-648,28-03-2023,17:20:10,недостаточно средств,да,58.27
физ. лицо,списание средств,4574.14,безналичный,Брест,Беларусбанк-PNLG-111,04-11-2009,23:23:39,недостаточно средств,да,326.54
юр. лицо,списание средств,1628.3,наличный,Витебск,Беларусбанк-AEHJ-382,02-08-2008,04:36:24,недостаточно средств,да,153.79
юр. лицо,списание средств,4940.22,наличный,Брест,МаксБанк-ENUI-211,29-12-2017,04:03:19,недостаточно средств,да,123.54
юр. лицо,списание средств,136.64,наличный,Витебск,БелАгропромбанк-SDZZ-806,17-12-2021,01:39:19,недостаточно средств,нет,0.0
юр. лицо,списание средств,4250.49,безналичный,Брест,БелАгропромбанк-HIOG-482,06-07-2016,12:49:20,недостаточно средств,да,57.33
юр. лицо,списание средств,3773.66,безналичный,Гродно,МаксБанк-YBBC-513,01-02-2014,23:12:28,недостаточно средств,да,113.6
юр. лицо,списание средств,60.39,безналичный,Гродно,Беларусбанк-WEEB-991,29-03-2024,01:59:42,недостаточно средств,нет,0.0
юр. лицо,списание средств,547.36,безналичный,Могилев,БелАгропромбанк-HBKT-814,26-10-2021,02:51:55,недостаточно средств,да,47.4
физ. лицо,списание средств,1550.67,наличный,Витебск,БелАгропромбанк-SEWR-323,10-11-2013,04:20:39,недостаточно средств,да,61.19
физ. лицо,списание средств,4549.28,наличный,Минск,БелАгропромбанк-BKLF-753,25-01-2010,05:19:48,недостаточно средств,да,203.42
физ. лицо,списание средств,936.74,наличный,Гродно,Беларусбанк-JNMW-936,06-02-2012,23:43:37,недостаточно средств,нет,0.0
физ. лицо,списание средств,2968.81,безналичный,Витебск,Приорбанк-FXCK-555,19-12-2016,02:21:23,недостаточно средств,да,124.62
юр. лицо,списание средств,4013.4,безналичный,Гомель,Беларусбанк-CVOG-966,28-04-2012,00:32:51,недостаточно средств,нет,0.0
юр. лицо,списание средств,306.33,наличный,Могилев,МаксБанк-PNMK-220,27-01-2015,07:26:30,недостаточно средств,нет,0.0
физ. лицо,списание средств,3535.59,наличный,Гомель,БелАгропромбанк-PFLF-830,18-08-2012,22:07:30,недостаточно средств,да,353.39
юр. лицо,списание средств,2985.31,наличный,Могилев,МаксБанк-OYHG-637,24-04-2023,23:36:46,недостаточно средств,нет,0.0
юр. лицо,списание средств,4958.39,наличный,Гродно,БелАгропромбанк-KDYW-222,09-08-2018,03:23:57,недостаточно средств,нет,0.0
физ. лицо,списание средств,1509.64,наличный,Брест,Белинвестбанк-OCGT-775,20-03-2010,20:44:47,недостаточно средств,да,16.06
юр. лицо,списание средств,1789.65,безналичный,Могилев,Белинвестбанк-ABDJ-619,27-08-2008,09:11:19,недостаточно средств,да,122.68
юр. лицо,списание средств,2149.08,безналичный,Минск,Белинвестбанк-JEDE-090,18-07-2005,06:00:19,недостаточно средств,нет,0.0
физ. лицо,списание средств,3846.26,безналичный,Минск,Белинвестбанк-QAOS-026,08-11-2009,00:02:49,недостаточно средств,нет,0.0
юр. лицо,списание средств,2113.76,безналичный,Могилев,МаксБанк-PRND-815,06-03-2020,09:46:33,недостаточно средств,нет,0.0
юр. лицо,списание средств,4081.82,безналичный,Гомель,Приорбанк-VEPK-125,13-07-2007,19:24:51,недостаточно средств,да,200.46
физ. лицо,списание средств,594.44,наличный,Гродно,БелАгропромбанк-OUVG-739,28-06-2019,01:31:05,недостаточно средств,нет,0.0
физ. лицо,списание средств,1925.77,наличный,Брест,Беларусбанк-NOII-444,04-05-2011,05:57:37,недостаточно средств,да,86.62
юр. лицо,списание средств,2642.72,безналичный,Брест,МаксБанк-TRXG-203,07-02-2000,22:32:54,недостаточно средств,нет,0.0
юр. лицо,списание средств,4084.68,наличный,Брест,МаксБанк-KMHD-000,17-05-2002,11:51:57,недостаточно средств,нет,0.0
физ. лицо,списание средств,1205.38,наличный,Могилев,Приорбанк-AAXH-651,06-11-2020,22:32:46,недостаточно средств,да,57.61
