Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,списание средств,2609.6,безналичный,Брест,Белинвестбанк-CSHQ-348,04-11-2016,22:53:15,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4441.38,безналичный,Гомель,Беларусбанк-XFHQ-688,20-09-2001,21:11:02,неправильный ввод пин-кода,да,371.27
юр. лицо,списание средств,2311.62,безналичный,Гомель,Белинвестбанк-KXWO-029,23-07-2022,13:48:43,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4787.92,наличный,Минск,МаксБанк-YAPV-079,23-04-2011,20:20:17,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,2800.24,наличный,Минск,МаксБанк-SABE-982,18-07-2009,12:15:43,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,368.31,безналичный,Брест,Приорбанк-INQT-570,14-05-2005,18:36:38,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4731.78,наличный,Витебск,БелАгропромбанк-WVQJ-806,07-03-2006,20:29:20,неправильный ввод пин-кода,да,87.76
физ. лицо,списание средств,4548.72,наличный,Брест,Беларусбанк-OFXN-116,08-01-2014,07:41:48,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,1925.66,безналичный,Могилев,Белинвестбанк-IEIC-098,15-02-2003,10:49:09,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1358.25,безналичный,Брест,Приорбанк-FLAW-040,01-07-2012,19:13:12,неправильный ввод пин-кода,да,60.2
юр. лицо,списание средств,2179.09,безналичный,Могилев,БелАгропромбанк-FZQD-862,14-04-2001,23:23:09,неправильный ввод пин-кода,да,30.67
юр. лицо,списание средств,1850.48,наличный,Могилев,Приорбанк-SHWB-224,11-02-2016,12:54:51,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,166.13,наличный,Минск,Беларусбанк-ZAUG-009,01-07-2022,16:44:25,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,2220.63,безналичный,Гродно,Приорбанк-KJOK-474,02-10-2024,02:17:26,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,2634.0,наличный,Брест,Беларусбанк-DAKO-830,08-02-2005,15:40:06,неправильный ввод пин-кода,да,138.26
юр. лицо,списание средств,1747.24,безналичный,Минск,Беларусбанк-JSRV-666,12-03-2009,02:23:08,неправильный ввод пин-кода,да,70.61
физ. лицо,списание средств,317.05,наличный,Брест,Беларусбанк-IDTL-033,03-12-2015,01:38:22,неправильный ввод пин-кода,да,18.17
юр. лицо,списание средств,1244.54,наличный,Могилев,Приорбанк-KMVO-504,28-09-2004,14:29:06,неправильный ввод пин-кода,да,47.46
физ. лицо,списание средств,4303.22,безналичный,Минск,БелАгропромбанк-OOAM-239,12-09-2024,02:42:08,неправильный ввод пин-кода,да,97.37
физ. лицо,списание средств,4005.73,безналичный,Гродно,Белинвестбанк-MYDI-230,24-05-2010,17:32:24,неправильный ввод пин-кода,да,49.17
юр. лицо,списание средств,3014.91,наличный,Брест,МаксБанк-CWXW-919,27-12-2004,17:40:17,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4250.63,наличный,Витебск,Приорбанк-KBQD-618,15-08-2021,14:13:31,неправильный ввод пин-кода,да,381.73
юр. лицо,списание средств,4935.4,наличный,Гродно,Белинвестбанк-BUDE-616,10-11-2014,15:44:15,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,714.12,наличный,Брест,БелАгропромбанк-WXXY-313,11-06-2008,16:23:36,неправильный ввод пин-кода,да,12.46
физ. лицо,списание средств,4308.93,безналичный,Могилев,БелАгропромбанк-MFZX-606,05-03-2005,15:28:19,неправильный ввод пин-кода,да,205.66
физ. лицо,списание средств,4893.81,безналичный,Минск,БелАгропромбанк-VBDR-232,28-02-2001,11:40:45,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,721.2,безналичный,Гродно,МаксБанк-RXTB-261,10-05-2016,18:44:18,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,108.83,наличный,Гомель,Беларусбанк-TYBF-065,14-01-2018,11:50:00,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4240.28,безналичный,Брест,Беларусбанк-OHLW-076,09-07-2013,02:51:15,неправильный ввод пин-кода,да,127.33
физ. лицо,списание средств,3261.37,наличный,Брест,БелАгропромбанк-MLTN-679,07-08-2024,23:34:31,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,4826.99,безналичный,Минск,Приорбанк-RMQU-608,14-01-2024,10:55:19,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,2092.24,безналичный,Гомель,Приорбанк-QFZR-002,08-03-2016,18:19:33,неправильный ввод пин-кода,да,184.61
юр. лицо,списание средств,2028.06,наличный,Гродно,БелАгропромбанк-NAUV-244,20-12-2023,10:45:45,неправильный ввод пин-кода,да,40.63
юр. лицо,списание средств,1738.21,безналичный,Могилев,Беларусбанк-UJZN-925,06-01-2018,08:27:33,неправильный ввод пин-кода,да,39.58
физ. лицо,списание средств,2238.9,наличный,Гомель,Беларусбанк-CPEA-369,12-01-2004,18:34:38,неправильный ввод пин-кода,да,129.07
